user_id,registered_at,acquisition_channel,age_group,city_tier,risk_profile,initial_cash_balance,marketing_consent
6455,2024-02-16 00:00:00,paid_search,26-35,T3+,cautious,18057.45,1
6456,2024-01-11 00:00:00,organic,36-45,T1,cautious,13794.86,1
6457,2024-01-04 00:00:00,referral,26-35,T3+,cautious,5241.9,1
6458,2024-08-22 00:00:00,referral,46-55,T2,cautious,28524.4,1
6459,2024-02-25 00:00:00,organic,26-35,T3+,aggressive,6506.27,0
6460,2024-07-02 00:00:00,referral,26-35,T1,aggressive,4080.67,1
6461,2024-04-24 00:00:00,paid_search,26-35,T1,aggressive,9754.56,1
6462,2024-06-29 00:00:00,referral,18-25,T3+,cautious,1474.55,1
6463,2024-04-28 00:00:00,social,36-45,T1,cautious,8633.47,0
6464,2024-02-12 00:00:00,paid_search,46-55,T2,balanced,2837.01,1
6465,2024-07-10 00:00:00,social,46-55,T2,aggressive,4170.23,0
6466,2024-11-29 00:00:00,paid_search,56+,T1,cautious,3494.21,1
6467,2024-08-29 00:00:00,bank_partner,46-55,T3+,balanced,5183.3,1
6468,2024-08-29 00:00:00,social,26-35,T3+,balanced,5981.73,1
6469,2024-07-21 00:00:00,paid_search,26-35,T2,balanced,1520.17,0
6470,2024-03-08 00:00:00,referral,36-45,T1,balanced,4893.41,1
6471,2024-12-17 00:00:00,social,18-25,T1,cautious,1371.23,1
6472,2024-11-17 00:00:00,bank_partner,36-45,T3+,aggressive,2365.13,0
6473,2024-01-10 00:00:00,referral,26-35,T2,cautious,3028.97,1
6474,2024-12-26 00:00:00,bank_partner,26-35,T3+,balanced,2954.55,1
6475,2024-07-04 00:00:00,referral,18-25,T2,balanced,1988.27,1
6476,2024-05-22 00:00:00,referral,26-35,T2,balanced,10388.26,0
6477,2024-06-26 00:00:00,paid_search,36-45,T1,balanced,3896.05,1
6478,2024-05-30 00:00:00,paid_search,18-25,T2,cautious,2983.04,1
6479,2024-12-04 00:00:00,social,36-45,T2,balanced,3142.77,1
6480,2024-10-17 00:00:00,paid_search,26-35,T1,balanced,68164.82,0
6481,2024-02-21 00:00:00,social,18-25,T2,balanced,89699.14,1
6482,2024-01-30 00:00:00,bank_partner,26-35,T1,cautious,11879.35,1
6483,2024-07-02 00:00:00,social,18-25,T2,balanced,5552.93,0
6484,2024-06-17 00:00:00,referral,26-35,T2,cautious,19146.83,1
6485,2024-11-15 00:00:00,social,36-45,T2,balanced,13252.03,1
6486,2024-05-02 00:00:00,paid_search,26-35,T3+,balanced,5617.83,1
6487,2024-02-01 00:00:00,referral,26-35,T2,aggressive,14301.13,0
6488,2024-05-24 00:00:00,social,46-55,T1,balanced,7837.98,1
6489,2024-01-18 00:00:00,social,18-25,T2,balanced,4965.51,0
6490,2024-11-11 00:00:00,organic,18-25,T1,balanced,19794.37,1
6491,2024-09-10 00:00:00,organic,36-45,T2,cautious,16502.27,1
6492,2024-02-16 00:00:00,referral,46-55,T2,aggressive,22121.73,1
6493,2024-10-27 00:00:00,organic,56+,T2,balanced,124754.33,1
6494,2024-11-06 00:00:00,social,36-45,T1,cautious,13739.2,0
6495,2024-08-19 00:00:00,referral,36-45,T2,balanced,1616.52,1
6496,2024-08-03 00:00:00,social,46-55,T2,cautious,4641.32,1
6497,2024-04-14 00:00:00,social,36-45,T3+,cautious,9568.19,0
6498,2024-10-28 00:00:00,referral,36-45,T2,aggressive,2850.87,0
6499,2024-05-08 00:00:00,social,18-25,T3+,cautious,7632.08,1
6500,2024-05-26 00:00:00,referral,36-45,T1,balanced,6399.79,1
6501,2024-08-13 00:00:00,organic,18-25,T2,balanced,5443.29,0
6502,2024-11-10 00:00:00,bank_partner,46-55,T2,cautious,10716.09,1
6503,2024-03-25 00:00:00,organic,18-25,T2,cautious,3444.36,0
6504,2024-06-07 00:00:00,organic,26-35,T3+,balanced,4782.96,1
6505,2024-12-05 00:00:00,paid_search,36-45,T1,cautious,5111.29,1
6506,2024-03-10 00:00:00,organic,46-55,T1,balanced,142408.99,1
6507,2024-10-16 00:00:00,bank_partner,18-25,T1,balanced,1202.78,1
6508,2024-12-17 00:00:00,paid_search,26-35,T2,balanced,11030.05,1
6509,2024-12-04 00:00:00,organic,18-25,T3+,cautious,7491.11,1
6510,2024-05-16 00:00:00,social,36-45,T1,cautious,10551.89,0
6511,2024-04-22 00:00:00,social,26-35,T2,balanced,157137.61,1
6512,2024-08-03 00:00:00,referral,46-55,T3+,balanced,5786.25,1
6513,2024-10-05 00:00:00,referral,36-45,T3+,cautious,9307.98,1
6514,2024-01-05 00:00:00,referral,18-25,T1,balanced,3291.61,1
6515,2024-06-13 00:00:00,organic,36-45,T3+,balanced,19328.73,1
6516,2024-11-01 00:00:00,organic,36-45,T1,aggressive,9321.29,1
6517,2024-10-05 00:00:00,organic,46-55,T3+,aggressive,20312.73,1
6518,2024-12-27 00:00:00,organic,46-55,T3+,cautious,11272.4,1
6519,2024-03-04 00:00:00,paid_search,46-55,T1,cautious,8564.73,1
6520,2024-08-07 00:00:00,organic,36-45,T3+,balanced,15802.94,1
6521,2024-01-07 00:00:00,organic,46-55,T1,balanced,5319.17,1
6522,2024-04-13 00:00:00,organic,36-45,T3+,balanced,224868.31,0
6523,2024-06-11 00:00:00,social,36-45,T2,balanced,3083.35,1
6524,2024-09-02 00:00:00,bank_partner,36-45,T1,balanced,12184.08,1
6525,2024-10-16 00:00:00,social,26-35,T2,cautious,9719.18,1
6526,2024-09-14 00:00:00,bank_partner,36-45,T2,cautious,1839.5,0
6527,2024-06-30 00:00:00,referral,26-35,T1,balanced,31118.52,1
6528,2024-06-27 00:00:00,social,36-45,T1,balanced,22033.09,1
6529,2024-12-16 00:00:00,organic,56+,T3+,balanced,2840.62,1
6530,2024-05-19 00:00:00,referral,26-35,T1,balanced,22628.84,1
6531,2024-12-31 00:00:00,organic,36-45,T1,cautious,4105.85,1
6532,2024-09-07 00:00:00,social,36-45,T1,cautious,4285.74,1
6533,2024-08-14 00:00:00,organic,56+,T3+,aggressive,40123.74,0
6534,2024-02-20 00:00:00,organic,18-25,T3+,balanced,10146.87,0
6535,2024-09-16 00:00:00,referral,36-45,T1,aggressive,14479.49,1
6536,2024-11-08 00:00:00,organic,18-25,T2,balanced,18096.04,0
6537,2024-12-07 00:00:00,social,46-55,T3+,aggressive,65416.62,1
6538,2024-01-31 00:00:00,referral,36-45,T2,aggressive,13567.66,1
6539,2024-04-14 00:00:00,organic,26-35,T2,aggressive,18837.72,1
6540,2024-02-12 00:00:00,paid_search,26-35,T3+,aggressive,2266.8,0
6541,2024-07-11 00:00:00,organic,26-35,T2,cautious,14118.28,1
6542,2024-08-21 00:00:00,organic,56+,T1,balanced,6502.6,0
6543,2024-05-12 00:00:00,referral,36-45,T2,balanced,3408.97,0
6544,2024-06-20 00:00:00,social,36-45,T2,aggressive,49900.64,1
6545,2024-03-09 00:00:00,bank_partner,18-25,T1,balanced,830.16,1
6546,2024-07-09 00:00:00,organic,36-45,T1,aggressive,7753.85,1
6547,2024-03-05 00:00:00,social,26-35,T1,balanced,14596.39,1
6548,2024-11-15 00:00:00,social,56+,T2,balanced,8072.4,0
6549,2024-01-03 00:00:00,paid_search,26-35,T3+,aggressive,2426.57,0
6550,2024-05-08 00:00:00,social,46-55,T2,cautious,71185.12,1
6551,2024-01-07 00:00:00,organic,36-45,T2,cautious,20417.35,1
6552,2024-01-31 00:00:00,social,36-45,T1,balanced,10440.44,1
6553,2024-07-08 00:00:00,bank_partner,26-35,T1,cautious,9057.28,1
6554,2024-03-17 00:00:00,social,36-45,T2,cautious,54867.81,1
6555,2024-07-26 00:00:00,paid_search,36-45,T3+,balanced,9461.1,1
6556,2024-06-07 00:00:00,paid_search,26-35,T1,cautious,7650.68,1
6557,2024-08-29 00:00:00,bank_partner,36-45,T2,cautious,9469.23,1
6558,2024-10-29 00:00:00,referral,26-35,T2,aggressive,5553.35,1
6559,2024-05-27 00:00:00,bank_partner,56+,T1,balanced,23524.11,1
6560,2024-02-19 00:00:00,social,36-45,T2,aggressive,20239.49,1
6561,2024-10-28 00:00:00,social,36-45,T1,cautious,39210.54,1
6562,2024-05-14 00:00:00,organic,36-45,T1,balanced,7911.23,1
6563,2024-03-11 00:00:00,bank_partner,36-45,T3+,balanced,13098.35,1
6564,2024-07-11 00:00:00,social,36-45,T2,cautious,16961.48,1
6565,2024-02-05 00:00:00,bank_partner,36-45,T2,balanced,10697.81,1
6566,2024-11-01 00:00:00,organic,36-45,T2,cautious,25768.01,1
6567,2024-05-17 00:00:00,organic,56+,T3+,balanced,10411.17,1
6568,2024-09-12 00:00:00,bank_partner,46-55,T2,balanced,1480.44,1
6569,2024-09-23 00:00:00,referral,56+,T2,cautious,6642.91,1
6570,2024-07-08 00:00:00,bank_partner,46-55,T2,cautious,82930.93,1
6571,2024-01-29 00:00:00,referral,36-45,T3+,balanced,5346.5,1
6572,2024-06-23 00:00:00,social,46-55,T2,balanced,1606.56,1
6573,2024-02-07 00:00:00,referral,46-55,T1,aggressive,16062.11,1
6574,2024-07-20 00:00:00,paid_search,46-55,T2,cautious,10503.21,1
6575,2024-01-12 00:00:00,social,26-35,T3+,cautious,1664.66,0
6576,2024-11-02 00:00:00,referral,26-35,T2,cautious,7269.28,1
6577,2024-05-30 00:00:00,referral,36-45,T1,cautious,47866.21,1
6578,2024-12-26 00:00:00,paid_search,36-45,T3+,balanced,12554.94,1
6579,2024-03-06 00:00:00,organic,18-25,T1,aggressive,10069.46,1
6580,2024-05-14 00:00:00,organic,26-35,T3+,aggressive,7630.55,1
6581,2024-07-20 00:00:00,bank_partner,26-35,T1,balanced,87342.9,1
6582,2024-03-30 00:00:00,social,18-25,T3+,balanced,3372.76,0
6583,2024-01-13 00:00:00,paid_search,56+,T1,balanced,18353.23,1
6584,2024-05-01 00:00:00,social,46-55,T2,aggressive,5912.91,1
6585,2024-05-17 00:00:00,bank_partner,26-35,T2,balanced,34344.84,1
6586,2024-01-02 00:00:00,referral,18-25,T3+,aggressive,10364.45,1
6587,2024-10-29 00:00:00,paid_search,18-25,T2,aggressive,649.81,0
6588,2024-09-18 00:00:00,bank_partner,46-55,T1,balanced,5669.69,1
6589,2024-11-11 00:00:00,bank_partner,56+,T2,balanced,14558.91,1
6590,2024-08-04 00:00:00,social,26-35,T1,balanced,9283.38,1
6591,2024-07-31 00:00:00,social,26-35,T3+,balanced,4031.96,1
6592,2024-02-14 00:00:00,social,26-35,T2,balanced,4162.66,0
6593,2024-12-24 00:00:00,organic,36-45,T3+,balanced,3096.85,1
6594,2024-11-03 00:00:00,paid_search,36-45,T2,balanced,2683.27,1
6595,2024-01-21 00:00:00,paid_search,26-35,T3+,cautious,7623.29,1
6596,2024-10-25 00:00:00,referral,26-35,T3+,cautious,35763.8,0
6597,2024-06-10 00:00:00,bank_partner,36-45,T1,balanced,22757.43,0
6598,2024-02-10 00:00:00,social,18-25,T3+,balanced,1413.43,1
6599,2024-12-07 00:00:00,organic,36-45,T3+,aggressive,21487.34,1
6600,2024-11-12 00:00:00,paid_search,46-55,T2,balanced,3726.34,1
6601,2024-03-19 00:00:00,paid_search,26-35,T2,cautious,1091.15,1
6602,2024-06-11 00:00:00,referral,18-25,T2,cautious,4495.71,0
6603,2024-02-01 00:00:00,referral,26-35,T2,balanced,6692.37,1
6604,2024-10-28 00:00:00,bank_partner,36-45,T3+,cautious,3527.43,0
6605,2024-12-08 00:00:00,referral,26-35,T3+,cautious,9181.95,1
6606,2024-08-27 00:00:00,social,46-55,T3+,aggressive,5205.0,0
6607,2024-12-02 00:00:00,bank_partner,26-35,T1,balanced,21998.45,1
6608,2024-05-27 00:00:00,social,36-45,T3+,aggressive,3080.79,1
6609,2024-09-27 00:00:00,organic,36-45,T1,balanced,7076.08,1
6610,2024-12-22 00:00:00,organic,26-35,T2,balanced,1524.67,1
6611,2024-01-27 00:00:00,bank_partner,36-45,T1,cautious,26262.05,1
6612,2024-02-16 00:00:00,paid_search,26-35,T3+,aggressive,9330.36,1
6613,2024-01-22 00:00:00,paid_search,26-35,T2,cautious,5639.22,0
6614,2024-06-09 00:00:00,paid_search,46-55,T1,cautious,16291.73,0
6615,2024-12-22 00:00:00,social,26-35,T3+,cautious,668.16,1
6616,2024-04-23 00:00:00,referral,18-25,T3+,cautious,21401.87,1
6617,2024-05-29 00:00:00,organic,46-55,T1,balanced,2649.75,1
6618,2024-07-03 00:00:00,referral,36-45,T2,aggressive,10678.81,1
6619,2024-04-23 00:00:00,social,36-45,T2,aggressive,72635.88,1
6620,2024-08-08 00:00:00,organic,26-35,T3+,cautious,20187.32,1
6621,2024-01-13 00:00:00,social,18-25,T1,aggressive,8862.91,0
6622,2024-09-29 00:00:00,bank_partner,26-35,T3+,cautious,16898.86,1
6623,2024-06-07 00:00:00,organic,26-35,T1,cautious,44604.05,0
6624,2024-07-16 00:00:00,paid_search,26-35,T3+,cautious,5231.53,0
6625,2024-12-02 00:00:00,organic,56+,T2,balanced,7715.08,1
6626,2024-09-26 00:00:00,paid_search,36-45,T2,cautious,10260.2,1
6627,2024-10-21 00:00:00,referral,26-35,T3+,balanced,7415.37,1
6628,2024-11-02 00:00:00,paid_search,36-45,T2,aggressive,6377.45,1
6629,2024-12-15 00:00:00,paid_search,56+,T1,balanced,28907.24,1
6630,2024-01-07 00:00:00,organic,36-45,T1,cautious,5373.26,1
6631,2024-10-09 00:00:00,organic,56+,T2,aggressive,40592.66,1
6632,2024-09-03 00:00:00,organic,46-55,T3+,balanced,5200.61,1
6633,2024-01-14 00:00:00,organic,36-45,T1,aggressive,4224.22,1
6634,2024-03-13 00:00:00,organic,46-55,T2,aggressive,11360.53,0
6635,2024-09-01 00:00:00,paid_search,26-35,T1,balanced,33260.82,1
6636,2024-08-26 00:00:00,bank_partner,36-45,T3+,balanced,1960.58,1
6637,2024-04-18 00:00:00,organic,26-35,T1,aggressive,3797.75,1
6638,2024-09-16 00:00:00,social,26-35,T2,balanced,4597.18,0
6639,2024-08-24 00:00:00,social,46-55,T3+,balanced,8497.96,0
6640,2024-09-18 00:00:00,bank_partner,46-55,T1,cautious,34395.98,1
6641,2024-09-27 00:00:00,paid_search,26-35,T1,balanced,42075.01,0
6642,2024-10-05 00:00:00,social,56+,T2,cautious,57520.77,1
6643,2024-04-14 00:00:00,paid_search,36-45,T3+,cautious,3969.88,1
6644,2024-09-10 00:00:00,social,18-25,T3+,cautious,4900.06,1
6645,2024-10-22 00:00:00,bank_partner,46-55,T1,aggressive,4649.33,1
6646,2024-09-17 00:00:00,organic,56+,T3+,balanced,122593.66,0
6647,2024-08-25 00:00:00,paid_search,46-55,T2,balanced,19170.09,1
6648,2024-02-03 00:00:00,social,46-55,T2,balanced,4812.11,1
6649,2024-07-08 00:00:00,paid_search,26-35,T2,aggressive,9629.51,1
6650,2024-01-06 00:00:00,social,26-35,T3+,aggressive,15600.44,1
6651,2024-08-08 00:00:00,social,26-35,T2,cautious,10848.89,0
6652,2024-01-06 00:00:00,paid_search,46-55,T2,balanced,15342.94,1
6653,2024-09-16 00:00:00,referral,36-45,T3+,balanced,56307.81,1
6654,2024-12-12 00:00:00,organic,18-25,T3+,balanced,7867.73,1
6655,2024-04-15 00:00:00,organic,36-45,T1,balanced,9200.94,0
6656,2024-02-23 00:00:00,paid_search,46-55,T3+,balanced,6941.06,0
6657,2024-12-09 00:00:00,organic,26-35,T3+,cautious,49166.16,1
6658,2024-02-09 00:00:00,social,46-55,T2,cautious,6590.56,1
6659,2024-04-10 00:00:00,social,46-55,T1,balanced,6567.1,1
6660,2024-04-22 00:00:00,paid_search,36-45,T3+,cautious,9930.65,1
6661,2024-07-15 00:00:00,organic,36-45,T2,balanced,33973.56,1
6662,2024-04-03 00:00:00,bank_partner,56+,T2,aggressive,19434.46,1
6663,2024-12-22 00:00:00,bank_partner,36-45,T3+,cautious,3199.03,1
6664,2024-03-29 00:00:00,bank_partner,18-25,T3+,cautious,2039.9,1
6665,2024-03-14 00:00:00,organic,26-35,T2,balanced,22958.61,1
6666,2024-01-13 00:00:00,referral,18-25,T2,balanced,8235.99,1
6667,2024-03-30 00:00:00,bank_partner,26-35,T1,balanced,2328.28,0
6668,2024-10-09 00:00:00,bank_partner,56+,T1,balanced,86371.5,1
6669,2024-02-16 00:00:00,paid_search,26-35,T2,balanced,6024.17,0
6670,2024-11-17 00:00:00,bank_partner,26-35,T2,balanced,1700.03,0
6671,2024-02-29 00:00:00,bank_partner,26-35,T1,cautious,5595.67,1
6672,2024-11-12 00:00:00,bank_partner,56+,T3+,balanced,5542.89,1
6673,2024-09-01 00:00:00,organic,36-45,T1,cautious,8526.94,1
6674,2024-01-01 00:00:00,bank_partner,26-35,T1,balanced,3776.04,1
6675,2024-03-28 00:00:00,organic,46-55,T1,aggressive,6337.31,0
6676,2024-06-12 00:00:00,bank_partner,26-35,T2,balanced,12790.98,1
6677,2024-10-15 00:00:00,referral,26-35,T2,balanced,25358.63,0
6678,2024-07-16 00:00:00,organic,26-35,T3+,balanced,13964.64,1
6679,2024-10-15 00:00:00,social,26-35,T2,balanced,4656.42,0
6680,2024-10-06 00:00:00,organic,26-35,T3+,cautious,7512.36,1
6681,2024-12-16 00:00:00,referral,46-55,T3+,aggressive,25837.5,1
6682,2024-08-09 00:00:00,paid_search,26-35,T1,cautious,4991.21,1
6683,2024-06-30 00:00:00,organic,26-35,T3+,balanced,5499.8,1
6684,2024-02-17 00:00:00,organic,26-35,T1,aggressive,7500.26,1
6685,2024-11-14 00:00:00,social,26-35,T1,balanced,10743.6,1
6686,2024-03-05 00:00:00,organic,26-35,T1,balanced,3941.15,1
6687,2024-09-01 00:00:00,paid_search,26-35,T2,cautious,5154.68,1
6688,2024-10-11 00:00:00,referral,26-35,T1,balanced,5307.19,1
6689,2024-04-20 00:00:00,organic,46-55,T2,aggressive,4962.3,1
6690,2024-09-05 00:00:00,organic,26-35,T2,balanced,12172.52,0
6691,2024-06-25 00:00:00,referral,18-25,T2,cautious,4029.73,1
6692,2024-10-02 00:00:00,paid_search,18-25,T1,balanced,2746.73,1
6693,2024-01-20 00:00:00,referral,26-35,T2,balanced,28385.03,1
6694,2024-11-26 00:00:00,paid_search,36-45,T2,balanced,18186.56,0
6695,2024-04-04 00:00:00,organic,36-45,T3+,balanced,35092.18,1
6696,2024-05-21 00:00:00,paid_search,18-25,T1,balanced,1932.58,1
6697,2024-01-07 00:00:00,referral,36-45,T2,cautious,1812.74,1
6698,2024-11-11 00:00:00,organic,46-55,T2,balanced,3223.19,1
6699,2024-12-09 00:00:00,organic,18-25,T3+,balanced,6030.95,0
6700,2024-10-12 00:00:00,social,56+,T3+,balanced,5491.23,0
6701,2024-12-29 00:00:00,organic,36-45,T1,balanced,53862.57,1
6702,2024-09-28 00:00:00,paid_search,26-35,T1,cautious,1504.34,1
6703,2024-10-13 00:00:00,paid_search,36-45,T1,cautious,14216.64,1
6704,2024-09-09 00:00:00,referral,26-35,T3+,balanced,20298.14,1
6705,2024-04-14 00:00:00,paid_search,36-45,T2,balanced,8617.48,1
6706,2024-02-22 00:00:00,social,26-35,T1,cautious,27229.74,1
6707,2024-10-03 00:00:00,paid_search,36-45,T1,aggressive,10771.83,1
6708,2024-12-24 00:00:00,organic,46-55,T3+,aggressive,62650.73,1
6709,2024-03-27 00:00:00,organic,26-35,T2,cautious,6719.56,1
6710,2024-12-26 00:00:00,organic,36-45,T2,cautious,89104.37,1
6711,2024-07-19 00:00:00,organic,36-45,T3+,balanced,1723.05,1
6712,2024-11-01 00:00:00,social,56+,T2,cautious,3704.92,0
6713,2024-05-21 00:00:00,social,26-35,T2,cautious,3969.6,1
6714,2024-12-25 00:00:00,bank_partner,26-35,T3+,balanced,5170.51,1
6715,2024-11-29 00:00:00,paid_search,26-35,T2,balanced,1745.42,0
6716,2024-07-11 00:00:00,organic,46-55,T2,cautious,3909.46,0
6717,2024-11-05 00:00:00,organic,56+,T2,balanced,17789.87,1
6718,2024-09-10 00:00:00,social,26-35,T2,balanced,5041.42,0
6719,2024-01-17 00:00:00,organic,18-25,T2,balanced,5697.8,1
6720,2024-12-30 00:00:00,organic,26-35,T2,aggressive,6334.07,1
6721,2024-03-28 00:00:00,referral,36-45,T1,balanced,3726.47,1
6722,2024-05-05 00:00:00,referral,36-45,T1,balanced,23096.09,0
6723,2024-10-06 00:00:00,organic,18-25,T3+,aggressive,4191.28,0
6724,2024-12-16 00:00:00,referral,46-55,T2,balanced,39013.69,0
6725,2024-06-15 00:00:00,referral,56+,T1,balanced,8169.87,1
6726,2024-07-30 00:00:00,organic,26-35,T1,balanced,28246.97,1
6727,2024-02-03 00:00:00,organic,26-35,T1,cautious,4373.26,1
6728,2024-07-10 00:00:00,paid_search,46-55,T1,balanced,5107.92,1
6729,2024-03-23 00:00:00,organic,18-25,T3+,cautious,5124.01,0
6730,2024-01-21 00:00:00,paid_search,26-35,T2,cautious,5970.12,1
6731,2024-04-22 00:00:00,organic,36-45,T3+,balanced,11536.43,1
6732,2024-06-25 00:00:00,social,36-45,T3+,cautious,4492.55,0
6733,2024-06-10 00:00:00,organic,26-35,T3+,balanced,35625.05,0
6734,2024-11-23 00:00:00,bank_partner,18-25,T3+,aggressive,1307.66,1
6735,2024-05-29 00:00:00,referral,36-45,T2,balanced,40488.36,1
6736,2024-12-14 00:00:00,organic,46-55,T2,balanced,3484.03,1
6737,2024-01-04 00:00:00,paid_search,26-35,T2,balanced,3666.37,1
6738,2024-09-14 00:00:00,paid_search,18-25,T2,cautious,2870.23,1
6739,2024-05-04 00:00:00,organic,56+,T3+,cautious,15289.27,1
6740,2024-09-04 00:00:00,bank_partner,26-35,T3+,balanced,20897.99,0
6741,2024-11-05 00:00:00,organic,36-45,T3+,balanced,1146.53,0
6742,2024-05-06 00:00:00,bank_partner,18-25,T3+,cautious,2568.41,0
6743,2024-12-20 00:00:00,organic,18-25,T2,aggressive,1363.48,1
6744,2024-04-03 00:00:00,social,26-35,T2,cautious,4207.58,1
6745,2024-04-05 00:00:00,paid_search,26-35,T3+,balanced,6360.77,1
6746,2024-07-22 00:00:00,organic,26-35,T1,balanced,990.98,1
6747,2024-08-24 00:00:00,organic,56+,T1,balanced,10623.22,1
6748,2024-01-20 00:00:00,organic,36-45,T3+,cautious,2786.54,0
6749,2024-08-04 00:00:00,social,46-55,T2,cautious,4349.38,1
6750,2024-09-16 00:00:00,paid_search,18-25,T2,aggressive,4952.6,1
6751,2024-11-14 00:00:00,paid_search,36-45,T2,aggressive,2359.35,1
6752,2024-07-14 00:00:00,social,18-25,T3+,cautious,16559.66,1
6753,2024-08-12 00:00:00,bank_partner,36-45,T3+,balanced,11514.12,1
6754,2024-11-14 00:00:00,bank_partner,26-35,T3+,balanced,11228.95,1
6755,2024-10-24 00:00:00,bank_partner,26-35,T1,cautious,14333.55,1
6756,2024-07-24 00:00:00,bank_partner,36-45,T1,balanced,4401.45,0
6757,2024-09-24 00:00:00,organic,26-35,T3+,cautious,31199.32,0
6758,2024-01-30 00:00:00,organic,26-35,T3+,balanced,50549.32,0
6759,2024-11-04 00:00:00,organic,26-35,T2,balanced,2031.06,1
6760,2024-02-14 00:00:00,social,36-45,T2,cautious,44732.21,1
6761,2024-03-27 00:00:00,organic,18-25,T3+,aggressive,1097.09,1
6762,2024-12-17 00:00:00,referral,26-35,T3+,aggressive,5677.88,1
6763,2024-12-17 00:00:00,organic,26-35,T2,cautious,1947.12,1
6764,2024-08-20 00:00:00,paid_search,18-25,T2,cautious,9550.52,1
6765,2024-12-22 00:00:00,organic,18-25,T3+,cautious,891.98,1
6766,2024-07-16 00:00:00,organic,26-35,T2,balanced,10520.99,1
6767,2024-01-26 00:00:00,organic,18-25,T1,balanced,855.44,1
6768,2024-04-04 00:00:00,organic,18-25,T3+,aggressive,11534.99,0
6769,2024-04-10 00:00:00,social,18-25,T2,cautious,1664.99,1
6770,2024-04-04 00:00:00,referral,56+,T3+,cautious,47394.9,1
6771,2024-05-02 00:00:00,organic,36-45,T2,balanced,1925.1,1
6772,2024-02-26 00:00:00,organic,26-35,T2,balanced,40787.95,1
6773,2024-01-08 00:00:00,social,36-45,T2,aggressive,2100.65,0
6774,2024-12-08 00:00:00,organic,26-35,T3+,balanced,20775.53,1
6775,2024-02-13 00:00:00,paid_search,36-45,T2,aggressive,5045.67,1
6776,2024-06-10 00:00:00,referral,26-35,T2,aggressive,1600.11,1
6777,2024-04-24 00:00:00,referral,26-35,T3+,balanced,4614.7,1
6778,2024-03-26 00:00:00,paid_search,36-45,T1,balanced,6828.51,0
6779,2024-01-22 00:00:00,referral,26-35,T1,aggressive,3888.81,1
6780,2024-08-18 00:00:00,referral,46-55,T1,aggressive,28822.12,1
6781,2024-11-21 00:00:00,referral,18-25,T3+,cautious,6379.55,1
6782,2024-02-08 00:00:00,social,56+,T2,balanced,8215.24,0
6783,2024-07-22 00:00:00,social,36-45,T1,cautious,23374.19,1
6784,2024-07-03 00:00:00,referral,36-45,T2,balanced,10367.33,1
6785,2024-02-28 00:00:00,paid_search,18-25,T3+,balanced,3916.93,1
6786,2024-08-01 00:00:00,paid_search,36-45,T1,cautious,4348.94,1
6787,2024-11-30 00:00:00,organic,18-25,T1,balanced,27100.8,1
6788,2024-01-29 00:00:00,organic,56+,T2,balanced,3027.8,1
6789,2024-09-06 00:00:00,referral,36-45,T2,balanced,19638.64,1
6790,2024-09-14 00:00:00,organic,46-55,T2,balanced,18273.17,1
6791,2024-02-13 00:00:00,organic,46-55,T3+,aggressive,52546.24,0
6792,2024-12-03 00:00:00,organic,36-45,T2,balanced,4176.78,1
6793,2024-04-29 00:00:00,paid_search,26-35,T1,balanced,5823.68,1
6794,2024-05-02 00:00:00,referral,18-25,T2,cautious,5019.96,1
6795,2024-10-08 00:00:00,social,26-35,T3+,balanced,69490.02,1
6796,2024-08-11 00:00:00,organic,36-45,T3+,cautious,19983.74,0
6797,2024-10-16 00:00:00,referral,46-55,T1,cautious,5494.15,0
6798,2024-12-13 00:00:00,bank_partner,36-45,T2,balanced,3242.93,1
6799,2024-09-10 00:00:00,bank_partner,26-35,T3+,cautious,3647.88,1
